name,provider_id,type,region,state,address,phone,address,particip_date,certified_beds,hospital_based,ownership_type,termination_code,termination_date,legal_owner,is_brightspring
2742 PALO DURO DR,45G260,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"2742 PALO DURO DR
SAN ANGELO, TX 76904",877 659-3108,"2742 PALO DURO DR
SAN ANGELO, TX 76904",1987-09-17,6,No,For Profit,,,"DAYBREAK, INC.",False
NORTHWEST 23RD STREET,45G262,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"202 NW 23RD ST
MINERAL WELLS, TX 76067",817 328-1508,"202 NW 23RD ST
MINERAL WELLS, TX 76067",1987-10-02,6,No,For Profit,,,PECAN VALLEY MHMR REGION,False
BARRY LANE,45G263,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"234 BARRY LANE
LANCASTER, TX 75146",800 299-5161,"234 BARRY LANE
LANCASTER, TX 75146",1987-09-30,6,No,For Profit,,,"GREENBREAK, INC.",False
WESTLAKE FOREST,45G264,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"2422 HEATHERGOLD
HOUSTON, TX 77084",281 578-7050,"2422 HEATHERGOLD
HOUSTON, TX 77084",1987-09-03,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - GULF COAST,True
1515 NORTHLAND,45G266,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"1515 NORTHLAND ST.
CARROLLTON, TX 75006",972 224-3554,"1515 NORTHLAND ST.
CARROLLTON, TX 75006",1987-11-17,6,No,For Profit,,,"DAYBREAK, INC.",False
GUILFORD FORGE COMMUNITY HOME,45G267,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"250 GUILFORD FORGE
UNIVERSAL CITY, TX 78148",210 658-0412,"250 GUILFORD FORGE
UNIVERSAL CITY, TX 78148",1987-10-27,6,No,For Profit,,,EDUCARE COMMUNITY LIVING LIMITED PARTNERSHIP,True
922 DIANA DRIVE,45G269,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"922 DIANA DRIVE
EDINBURG, TX 78542",956 381-0026,"922 DIANA DRIVE
EDINBURG, TX 78542",1988-01-08,5,No,For Profit,,,SOUTH TEXAS COMMUNITY LIVING CORP,False
CALHOUN HOME,45G270,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"102 BURNET RD
PORT LAVACA, TX 77979",512 552-4316,"102 BURNET RD
PORT LAVACA, TX 77979",1988-01-05,6,No,For Profit,,,"UCG CENTRAL TEXAS HOLDING, LLC",False
5814 6TH STREET,45G271,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"5814 6TH ST
LUBBOCK, TX 79416",800 289-7121,"5814 6TH ST
LUBBOCK, TX 79416",1987-12-09,6,No,For Profit,,,"DAYBREAK, INC.",False
DOMINION COMMUNITY HOME,45G272,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"133 W DOMINION
HARLINGEN, TX 78550",956 421-4035,"133 W DOMINION
HARLINGEN, TX 78550",1987-12-23,6,No,For Profit,,,EDUCARE COMMUNITY LIVING LIMITED PARTNERSHIP,True
NEW HOPE COMMUNITY LIVING VII,45G273,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"4216 LA ADELITA DR
EL PASO, TX 79922",915 843-7783,"4216 LA ADELITA DR
EL PASO, TX 79922",1988-01-20,6,No,For Profit,,,LANCE R HUGHES MANAGEMENT TRUST,False
MAGNOLIA COMMUNITY HOME,45G274,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"500 MAGNOLIA
ARLINGTON, TX 76012",817 543-0807,"500 MAGNOLIA
ARLINGTON, TX 76012",1987-12-21,6,No,For Profit,,,EDUCARE COMMUNITY LIVING LIMITED PARTNERSHIP,True
COZBY COMMUNITY HOME,45G275,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"106 COZBY ST S
BENBROOK, TX 76126",817 249-6269,"106 COZBY ST S
BENBROOK, TX 76126",1987-12-21,6,No,For Profit,,,EDUCARE COMMUNITY LIVING LIMITED PARTNERSHIP,True
QUAIL PARK,45G276,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"805 QUAIL PARK LANE
CLEBURNE, TX 76031",817 556-3720,"805 QUAIL PARK LANE
CLEBURNE, TX 76031",1988-02-19,6,No,Non-Profit,,,PECAN VALLEY MHMR REGION,False
BUCKINGHAM GROUP HOME,45G277,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"3550 AUSTIN ST
BEAUMONT, TX 77706",409 892-6455,"3550 AUSTIN ST
BEAUMONT, TX 77706",1988-03-02,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - TEXAS,True
TURKEY PEAK,45G278,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"908 BROWNCREST
BURLESON, TX 76028",817 447-9104,"908 BROWNCREST
BURLESON, TX 76028",1988-02-18,6,No,Government,,,PECAN VALLEY MHMR REGION,False
LANDIS GROUP HOME,45G279,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"9165 LANDIS
BEAUMONT, TX 77707",409 860-4337,"9165 LANDIS
BEAUMONT, TX 77707",1988-03-02,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - TEXAS,True
DEERFIELD,45G280,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"18006 LONGCLIFFE
HOUSTON, TX 77084",281 550-8604,"18006 LONGCLIFFE
HOUSTON, TX 77084",1988-02-16,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - GULF COAST,True
SAN DIEGO GROUP HOME,45G281,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"7585 SAN DIEGO
BEAUMONT, TX 77708",409 892-1784,"7585 SAN DIEGO
BEAUMONT, TX 77708",1988-03-02,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - TEXAS,True
JAMES STREET COMMUNITY HOME,45G282,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"708 JAMES ST
AZLE, TX 76020",817 444-0095,"708 JAMES ST
AZLE, TX 76020",1988-01-15,6,No,For Profit,,,EDUCARE COMMUNITY LIVING LIMITED PARTNERSHIP,True
SOMERSET GROUP HOME,45G283,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"1117 CHESTERWOOD
PEARLAND, TX 77581",281 992-8510,"1117 CHESTERWOOD
PEARLAND, TX 77581",1988-03-07,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - GULF COAST,True
BARNEY GREATHOUSE MEMORIAL HOME,45G284,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"3005 W GOLFCOURSE RD
MIDLAND, TX 79701",432 695-9028,"3005 W GOLFCOURSE RD
MIDLAND, TX 79701",1988-01-22,6,No,Non-Profit,,,MARC INC,False
2100 CEDAR,45G285,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"2100 CEDAR CIR
CARROLLTON, TX 75006",972 224-3554,"2100 CEDAR CIR
CARROLLTON, TX 75006",1988-03-11,6,No,For Profit,,,"DAYBREAK, INC.",False
HIGHLAND ESTATES,45G286,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"1018 HIGHLAND ROAD
CLEBURNE, TX 76031",817 556-3720,"1018 HIGHLAND ROAD
CLEBURNE, TX 76031",1988-03-25,6,No,Government,,,PECAN VALLEY MHMR REGION,False
ROLLING ACRES,45G287,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"2901 FM 2280
CLEBURNE, TX 76031",817 558-0642,"2901 FM 2280
CLEBURNE, TX 76031",1988-03-25,6,No,Non-Profit,,,PECAN VALLEY MHMR REGION,False
CAMBRIDGE GROUP HOME,45G289,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"5155 CAMBRIDGE
BEAUMONT, TX 77707",409 838-4231,"5155 CAMBRIDGE
BEAUMONT, TX 77707",1988-03-02,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - TEXAS,True
LITTLEBROOK ESTATES,45G290,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"105 LITTLEBROOK ROAD
JOSHUA, TX 76058",817 645-0634,"105 LITTLEBROOK ROAD
JOSHUA, TX 76058",1988-03-31,6,No,Non-Profit,,,PECAN VALLEY MHMR REGION,False
PFLUGERVILLE COMMUNITY HOME,45G291,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"514 OAT MEADOW DRIVE
PFLUGERVILLE, TX 78660",512 251-0427,"514 OAT MEADOW DRIVE
PFLUGERVILLE, TX 78660",1988-04-18,6,No,For Profit,,,EDUCARE COMMUNITY LIVING LIMITED PARTNERSHIP,True
ALTERNATE LIVING FACILITY III,45G294,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"1100 WEST WALKER
DENISON, TX 75020",903 465-6434,"1100 WEST WALKER
DENISON, TX 75020",1988-02-19,6,No,Government,"Vol-Merg, Close",2018-02-27,,False
SPRING SHADOWS,45G295,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"2803 QUINCANNON
HOUSTON, TX 77043",713 690-3127,"2803 QUINCANNON
HOUSTON, TX 77043",1988-03-31,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - GULF COAST,True
HOPE HOUSE,45G296,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"9107 SPELLMAN
HOUSTON, TX 77031",713 988-1461,"9107 SPELLMAN
HOUSTON, TX 77031",1988-06-23,6,No,Non-Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - GULF COAST,True
SAM HOUSTON COMMUNITY HOME,45G297,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"580 N SAM HOUSTON BLVD
SAN BENITO, TX 78586",956 399-1020,"580 N SAM HOUSTON BLVD
SAN BENITO, TX 78586",1988-06-21,6,No,For Profit,,,EDUCARE COMMUNITY LIVING LIMITED PARTNERSHIP,True
EBONY COMMUNITY HOME,45G299,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"2519 LOWER VALLEY DRIVE
HOUSTON, TX 77067",281 586-7067,"2519 LOWER VALLEY DRIVE
HOUSTON, TX 77067",1988-07-07,6,No,For Profit,,,EDUCARE COMMUNITY LIVING LIMITED PARTNERSHIP,True
EAST WASHINGTON COMMUNITY HOME,45G301,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"1907 E WASHINGTON AVE
HARLINGEN, TX 78550",956 423-1942,"1907 E WASHINGTON AVE
HARLINGEN, TX 78550",1988-11-01,6,No,For Profit,,,EDUCARE COMMUNITY LIVING LIMITED PARTNERSHIP,True
AVENUE B COMMUNITY RESIDENCE,45G302,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"201 AVENUE B
LIBERTY, TX 77575",409 336-2629,"201 AVENUE B
LIBERTY, TX 77575",1988-09-26,6,No,For Profit,,,"D&S RESIDENTIAL SERVICES, LP",False
HARMAN HOUSE,45G303,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"4237 ASHWOOD DR
MESQUITE, TX 75150",972 613-7635,"4237 ASHWOOD DR
MESQUITE, TX 75150",1988-11-29,6,No,For Profit,,,"CALAB, INC.",False
LINDORA WAY,45G304,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"2000 LINDORA WAY
MIDLAND, TX 79707",432 695-9035,"2000 LINDORA WAY
MIDLAND, TX 79707",1988-12-13,5,No,Non-Profit,,,MARC INC,False
TOMBALL HILLS HOME,45G305,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"31111 STELLA LANE
TOMBALL, TX 77375",281 255-8977,"31111 STELLA LANE
TOMBALL, TX 77375",1988-12-14,6,No,Non-Profit,,,AVID COMMUNITY SERVICES TEXAS LLC,False
ABILITY CONNECTION TEXAS WENTWORTH HOUSE,45G309,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"642 WENTWORTH DR
RICHARDSON, TX 75081",214 247-4544,"642 WENTWORTH DR
RICHARDSON, TX 75081",1989-02-14,6,No,Non-Profit,,,ABILITY CONNECTION TEXAS,False
SAINT ANDREWS,45G310,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"4512 SAINT ANDREWS
MIDLAND, TX 79707",432 695-9920,"4512 SAINT ANDREWS
MIDLAND, TX 79707",1988-12-13,5,No,Non-Profit,,,MARC INC,False
WEIMAR COMMUNITY RESIDENCE,45G311,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"104 W. ST. CHARLES
WEIMAR, TX 78962",979 725-8826,"104 W. ST. CHARLES
WEIMAR, TX 78962",1989-02-16,6,No,For Profit,,,"KENMAR RESIDENTIAL SERVICES, INC.",False
SMITHVILLE COMMUNITY RESIDENCE,45G312,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"602 HICKORY
SMITHVILLE, TX 78957",512 237-3715,"602 HICKORY
SMITHVILLE, TX 78957",1989-02-09,6,No,For Profit,,,"KENMAR RESIDENTIAL SERVICES, INC.",False
SPRING GROUP HOME,45G313,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"17403 DEER CREEK
SPRING, TX 77379",281 370-0716,"17403 DEER CREEK
SPRING, TX 77379",1989-01-25,6,No,For Profit,,,AVID COMMUNITY SERVICES TEXAS LLC,False
NEWTON GROUP HOME,45G314,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"700 MCMAHON
NEWTON, TX 75966",409 379-3335,"700 MCMAHON
NEWTON, TX 75966",1989-02-10,6,No,For Profit,,,THE BURKE CENTER,False
WHITE RIVER,45G315,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"12335 WHITE RIVER
TOMBALL, TX 77375",281 351-9735,"12335 WHITE RIVER
TOMBALL, TX 77375",1989-01-17,6,No,Non-Profit,,,REACH UNLIMITED INC,False
974 E CEDAR,45G316,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"974 E CEDAR
SEGUIN, TX 78155",830 629-4400,"974 E CEDAR
SEGUIN, TX 78155",1989-04-04,6,No,For Profit,,,"DAYBREAK, INC.",False
"NEWSTART, INC.",45G318,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"201 WISTERIA
MANSFIELD, TX 76063",817 294-9675,"201 WISTERIA
MANSFIELD, TX 76063",1989-04-03,6,No,For Profit,,,NEWSTART INC,False
207 ENFIELD,45G320,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"207 W ENFIELD RD
EDINBURG, TX 78539",956 380-3337,"207 W ENFIELD RD
EDINBURG, TX 78539",1989-04-18,6,No,For Profit,,,SOUTH TEXAS COMMUNITY LIVING CORP,False
EARL HOUSE,45G321,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"926 EARL DR
NEW BRAUNFELS, TX 78130",800 299-5161,"926 EARL DR
NEW BRAUNFELS, TX 78130",1989-04-06,6,No,Government,,,ANIOL III LLC,False
MOSAIC,45G322,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"109 BURR OAK
SEGUIN, TX 78155",830 372-2525,"109 BURR OAK
SEGUIN, TX 78155",1989-06-01,6,No,Non-Profit,"Vol-Merg, Close",2017-11-17,,False
KILGORE HOUSE,45G323,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"2203 KILGORE RD
BAYTOWN, TX 77520",800 299-5161,"2203 KILGORE RD
BAYTOWN, TX 77520",1989-06-02,6,No,For Profit,,,"ST. GILES-BAYTOWN, INC.",False
MORRIS HOUSE,45G324,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"5256 MORRIS ST
ODESSA, TX 79764",432 530-2267,"5256 MORRIS ST
ODESSA, TX 79764",1989-05-25,6,No,Non-Profit,,,PERMIAN BASIN MHMR,False
EDUCARE COMMUNITY LIVING CORPORATION - TEXAS,45G325,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"1824 S FIELDER
ARLINGTON, TX 76013",817 461-6234,"1824 S FIELDER
ARLINGTON, TX 76013",1989-05-03,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - TEXAS,True
NEW HOPE COMMUNITY LIVING VIII,45G326,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"7850 PECAN COURT
EL PASO, TX 79915",915 843-7773,"7850 PECAN COURT
EL PASO, TX 79915",1989-06-15,6,No,For Profit,,,LANCE R HUGHES MANAGEMENT TRUST,False
PEPPERIDGE ADULT LIVING CENTER,45G327,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"4611 WETZ
SAN ANTONIO, TX 78217",210 599-8656,"4611 WETZ
SAN ANTONIO, TX 78217",1989-06-01,6,No,For Profit,,,SPECIALIZED HOME LIFE,False
CASA DE TRES RIOS,45G328,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"1342 TRES RIOS
SAN ANGELO, TX 76903",325 651-6723,"1342 TRES RIOS
SAN ANGELO, TX 76903",1989-06-07,6,No,For Profit,,,"D&S RESIDENTIAL SERVICES, LP",False
3217 CLEARVIEW DR,45G329,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"3217 CLEARVIEW DR
SAN ANGELO, TX 76904",877 659-3108,"3217 CLEARVIEW DR
SAN ANGELO, TX 76904",1989-06-15,6,No,For Profit,,,"DAYBREAK, INC.",False
ROCK HOUSE 2,45G330,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"2326 DENMAN ST
STEPHENVILLE, TX 76401",254 968-6357,"2326 DENMAN ST
STEPHENVILLE, TX 76401",1989-05-23,10,No,For Profit,,,ROCK HOUSE SUPPORT SERVICES INC,False
BESS HOUSE,45G331,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"157 BESS STREET
NEW BRAUNFELS, TX 78130",800 299-5161,"157 BESS STREET
NEW BRAUNFELS, TX 78130",1989-06-13,6,No,For Profit,,,ANIOL III LLC,False
CYPRESS COTTAGE,45G333,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"11914 MUELLER CEMETERY RD
CYPRESS, TX 77429",281 373-9404,"11914 MUELLER CEMETERY RD
CYPRESS, TX 77429",1989-06-14,6,No,For Profit,,,REACH UNLIMITED INC,False
LIMERICK LANE,45G334,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"14119 LIMERICK LN
TOMBALL, TX 77375",281 351-6612,"14119 LIMERICK LN
TOMBALL, TX 77375",1989-06-13,6,No,Non-Profit,,,REACH UNLIMITED INC,False
TIMBERHILL HOUSE,45G335,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"1374 TIMBERHILL DRIVE
NEW BRAUNFELS, TX 78130",800 299-5161,"1374 TIMBERHILL DRIVE
NEW BRAUNFELS, TX 78130",1989-07-14,5,No,For Profit,,,ANIOL III LLC,False
DONSKY HOUSE,45G337,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"11511 BOB WHITE ST
HOUSTON, TX 77035",713 728-4956,"11511 BOB WHITE ST
HOUSTON, TX 77035",1989-07-28,6,No,Non-Profit,,,MHMR AUTHORITY OF HARRIS COUNTY,False
BLUFF CANYON COMMUNITY RESIDENCE,45G338,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"11101 BLUFF CANYON
AUSTIN, TX 78754",512 339-8016,"11101 BLUFF CANYON
AUSTIN, TX 78754",1989-08-15,6,No,For Profit,,,"KENMAR RESIDENTIAL SERVICES, INC.",False
PINETREE RESIDENCE,45G340,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"303 EVERGREEN
LONGVIEW, TX 75604",903 753-9804,"303 EVERGREEN
LONGVIEW, TX 75604",1989-08-22,6,No,Government,,2021-05-06,,False
MAVERICK VALLEY GROUP HOME,45G341,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"14802 MAVERICK VALLEY LANE
CYPRESS, TX 77429",281 758-4865,"14802 MAVERICK VALLEY LANE
CYPRESS, TX 77429",1989-07-31,6,No,Non-Profit,,,AVID COMMUNITY SERVICES TEXAS LLC,False
TOVREA,45G342,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"802 TOVREA
ALVIN, TX 77512",281 331-7413,"802 TOVREA
ALVIN, TX 77512",1989-07-20,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - GULF COAST,True
TERI LYN,45G343,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"3704 TERI LYN
LONGVIEW, TX 75604",903 753-9804,"3704 TERI LYN
LONGVIEW, TX 75604",1989-08-22,6,No,Government,,,SABINE VALLEY CENTER,False
EASTBROOK HOUSE,45G344,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"3313 EASTBROOK DR
MESQUITE, TX 75150",972 686-9478,"3313 EASTBROOK DR
MESQUITE, TX 75150",1989-07-12,6,No,For Profit,,,"CALAB, INC.",False
COMMUNITY LIVING CONCEPTS INC,45G345,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"802 DAVIS ST
GRANDVIEW, TX 76050",817 558-9559,"802 DAVIS ST
GRANDVIEW, TX 76050",1989-08-23,6,No,For Profit,,,COMMUNITY LIVING CONCEPTS INC,False
BLUEBONNET RESIDENTIAL CENTER 1,45G346,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"524 N PEARSON ST
GODLEY, TX 76044",817 389-3442,"524 N PEARSON ST
GODLEY, TX 76044",1989-09-11,6,No,For Profit,,,"SCP ACQUISITION PARTNERS, LTD.",False
MAYFAIR,45G347,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"3118 MAYFAIR
SAN ANTONIO, TX 78217",210 656-6674,"3118 MAYFAIR
SAN ANTONIO, TX 78217",1989-11-01,6,No,Non-Profit,,,"REACHING MAXIMUM INDEPENDENCE, INC",False
GREYSON COMMUNITY RESIDENCE,45G348,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"2316 PEARSON WAY
ROUND ROCK, TX 78665",512 336-0800,"2316 PEARSON WAY
ROUND ROCK, TX 78665",1989-11-21,6,No,For Profit,,,"KENMAR RESIDENTIAL SERVICES, INC.",False
PUMA PASS,45G349,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"16302 PUMA PASS
SAN ANTONIO, TX 78247",210 251-4839,"16302 PUMA PASS
SAN ANTONIO, TX 78247",1989-12-05,6,No,For Profit,,,"REACHING MAXIMUM INDEPENDENCE, INC",False
CASA DE MIMOSA,45G350,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"1041 E 44TH ST
SAN ANGELO, TX 76903",325 653-5962,"1041 E 44TH ST
SAN ANGELO, TX 76903",1989-12-07,4,No,For Profit,,,"D&S RESIDENTIAL SERVICES, LP",False
CABANA COMMUNITY RESIDENCE,45G351,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"12004 CABANA LN
AUSTIN, TX 78727",512 339-4074,"12004 CABANA LN
AUSTIN, TX 78727",1989-12-08,6,No,For Profit,,,"KENMAR RESIDENTIAL SERVICES, INC.",False
RIVER OAK,45G352,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"1005 RIVER OAK DR
SEGUIN, TX 78155",830 303-6835,"1005 RIVER OAK DR
SEGUIN, TX 78155",1989-11-27,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - TEXAS,True
SUNNY GROVE,45G353,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"4706 SUNNY GROVE
SAN ANTONIO, TX 78217",210 655-9353,"4706 SUNNY GROVE
SAN ANTONIO, TX 78217",1989-12-18,6,No,Non-Profit,,,"REACHING MAXIMUM INDEPENDENCE, INC",False
STELLA MAE,45G354,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"716 STELLA MAE
BURLESON, TX 76028",817 293-4732,"716 STELLA MAE
BURLESON, TX 76028",1989-12-19,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - TEXAS,True
HASTINGS,45G355,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"5320 HASTINGS
FORT WORTH, TX 76133",817 370-1254,"5320 HASTINGS
FORT WORTH, TX 76133",1989-12-20,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - TEXAS,True
PETTIT HOUSE,45G356,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"1519 PETTIT ST
TYLER, TX 75701",903 509-9932,"1519 PETTIT ST
TYLER, TX 75701",1989-12-20,6,No,For Profit,,2021-01-31,,False
KINGS COURT GROUP HOME,45G357,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"17626 KINGS COURT
CYPRESS, TX 77429",281 256-0755,"17626 KINGS COURT
CYPRESS, TX 77429",1989-07-14,6,No,Non-Profit,,,AVID COMMUNITY SERVICES TEXAS LLC,False
PONDEROSA,45G358,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"9554 RECTOR ROAD
SANGER, TX 76266",940 458-4684,"9554 RECTOR ROAD
SANGER, TX 76266",1990-01-23,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - TEXAS,True
